call_id,target,metric_id,entity,periodicity,url,start_date,end_date,filter_values,filter_count,output_dir,unit,granularity,timezone
capacidad_util_energia_embalse__2024-06-16__2024-07-15__b002,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2024-06-16,2024-07-15,"[""ITUANGO"", ""MIRAFLORES"", ""MUNA"", ""PENOL"", ""PLAYAS"", ""PORCE II"", ""PORCE III"", ""PRADO"", ""PUNCHINA"", ""RIOGRANDE2""]",10,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2024-06-16__2024-07-15__b003,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2024-06-16,2024-07-15,"[""SALVAJINA"", ""SAN LORENZO"", ""TOPOCORO"", ""TRONERAS"", ""URRA1""]",5,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2024-07-16__2024-08-14__b001,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2024-07-16,2024-08-14,"[""AGREGADO BOGOTA"", ""ALTOANCHICAYA"", ""AMANI"", ""BETANIA"", ""CALIMA1"", ""CHUZA"", ""EL QUIMBO"", ""ESMERALDA"", ""FLORIDA II"", ""GUAVIO""]",10,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2024-07-16__2024-08-14__b002,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2024-07-16,2024-08-14,"[""ITUANGO"", ""MIRAFLORES"", ""MUNA"", ""PENOL"", ""PLAYAS"", ""PORCE II"", ""PORCE III"", ""PRADO"", ""PUNCHINA"", ""RIOGRANDE2""]",10,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2024-07-16__2024-08-14__b003,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2024-07-16,2024-08-14,"[""SALVAJINA"", ""SAN LORENZO"", ""TOPOCORO"", ""TRONERAS"", ""URRA1""]",5,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2024-08-15__2024-09-13__b001,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2024-08-15,2024-09-13,"[""AGREGADO BOGOTA"", ""ALTOANCHICAYA"", ""AMANI"", ""BETANIA"", ""CALIMA1"", ""CHUZA"", ""EL QUIMBO"", ""ESMERALDA"", ""FLORIDA II"", ""GUAVIO""]",10,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2024-08-15__2024-09-13__b002,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2024-08-15,2024-09-13,"[""ITUANGO"", ""MIRAFLORES"", ""MUNA"", ""PENOL"", ""PLAYAS"", ""PORCE II"", ""PORCE III"", ""PRADO"", ""PUNCHINA"", ""RIOGRANDE2""]",10,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2024-08-15__2024-09-13__b003,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2024-08-15,2024-09-13,"[""SALVAJINA"", ""SAN LORENZO"", ""TOPOCORO"", ""TRONERAS"", ""URRA1""]",5,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2024-09-14__2024-10-13__b001,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2024-09-14,2024-10-13,"[""AGREGADO BOGOTA"", ""ALTOANCHICAYA"", ""AMANI"", ""BETANIA"", ""CALIMA1"", ""CHUZA"", ""EL QUIMBO"", ""ESMERALDA"", ""FLORIDA II"", ""GUAVIO""]",10,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2024-09-14__2024-10-13__b002,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2024-09-14,2024-10-13,"[""ITUANGO"", ""MIRAFLORES"", ""MUNA"", ""PENOL"", ""PLAYAS"", ""PORCE II"", ""PORCE III"", ""PRADO"", ""PUNCHINA"", ""RIOGRANDE2""]",10,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2024-09-14__2024-10-13__b003,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2024-09-14,2024-10-13,"[""SALVAJINA"", ""SAN LORENZO"", ""TOPOCORO"", ""TRONERAS"", ""URRA1""]",5,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2024-10-14__2024-11-12__b001,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2024-10-14,2024-11-12,"[""AGREGADO BOGOTA"", ""ALTOANCHICAYA"", ""AMANI"", ""BETANIA"", ""CALIMA1"", ""CHUZA"", ""EL QUIMBO"", ""ESMERALDA"", ""FLORIDA II"", ""GUAVIO""]",10,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2024-10-14__2024-11-12__b002,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2024-10-14,2024-11-12,"[""ITUANGO"", ""MIRAFLORES"", ""MUNA"", ""PENOL"", ""PLAYAS"", ""PORCE II"", ""PORCE III"", ""PRADO"", ""PUNCHINA"", ""RIOGRANDE2""]",10,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2024-10-14__2024-11-12__b003,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2024-10-14,2024-11-12,"[""SALVAJINA"", ""SAN LORENZO"", ""TOPOCORO"", ""TRONERAS"", ""URRA1""]",5,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2024-11-13__2024-12-12__b001,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2024-11-13,2024-12-12,"[""AGREGADO BOGOTA"", ""ALTOANCHICAYA"", ""AMANI"", ""BETANIA"", ""CALIMA1"", ""CHUZA"", ""EL QUIMBO"", ""ESMERALDA"", ""FLORIDA II"", ""GUAVIO""]",10,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2024-11-13__2024-12-12__b002,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2024-11-13,2024-12-12,"[""ITUANGO"", ""MIRAFLORES"", ""MUNA"", ""PENOL"", ""PLAYAS"", ""PORCE II"", ""PORCE III"", ""PRADO"", ""PUNCHINA"", ""RIOGRANDE2""]",10,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2024-11-13__2024-12-12__b003,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2024-11-13,2024-12-12,"[""SALVAJINA"", ""SAN LORENZO"", ""TOPOCORO"", ""TRONERAS"", ""URRA1""]",5,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2024-12-13__2025-01-11__b001,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2024-12-13,2025-01-11,"[""AGREGADO BOGOTA"", ""ALTOANCHICAYA"", ""AMANI"", ""BETANIA"", ""CALIMA1"", ""CHUZA"", ""EL QUIMBO"", ""ESMERALDA"", ""FLORIDA II"", ""GUAVIO""]",10,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2024-12-13__2025-01-11__b002,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2024-12-13,2025-01-11,"[""ITUANGO"", ""MIRAFLORES"", ""MUNA"", ""PENOL"", ""PLAYAS"", ""PORCE II"", ""PORCE III"", ""PRADO"", ""PUNCHINA"", ""RIOGRANDE2""]",10,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2024-12-13__2025-01-11__b003,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2024-12-13,2025-01-11,"[""SALVAJINA"", ""SAN LORENZO"", ""TOPOCORO"", ""TRONERAS"", ""URRA1""]",5,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2025-01-12__2025-02-10__b001,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2025-01-12,2025-02-10,"[""AGREGADO BOGOTA"", ""ALTOANCHICAYA"", ""AMANI"", ""BETANIA"", ""CALIMA1"", ""CHUZA"", ""EL QUIMBO"", ""ESMERALDA"", ""FLORIDA II"", ""GUAVIO""]",10,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2025-01-12__2025-02-10__b002,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2025-01-12,2025-02-10,"[""ITUANGO"", ""MIRAFLORES"", ""MUNA"", ""PENOL"", ""PLAYAS"", ""PORCE II"", ""PORCE III"", ""PRADO"", ""PUNCHINA"", ""RIOGRANDE2""]",10,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2025-01-12__2025-02-10__b003,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2025-01-12,2025-02-10,"[""SALVAJINA"", ""SAN LORENZO"", ""TOPOCORO"", ""TRONERAS"", ""URRA1""]",5,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2025-02-11__2025-03-12__b001,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2025-02-11,2025-03-12,"[""AGREGADO BOGOTA"", ""ALTOANCHICAYA"", ""AMANI"", ""BETANIA"", ""CALIMA1"", ""CHUZA"", ""EL QUIMBO"", ""ESMERALDA"", ""FLORIDA II"", ""GUAVIO""]",10,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2025-02-11__2025-03-12__b002,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2025-02-11,2025-03-12,"[""ITUANGO"", ""MIRAFLORES"", ""MUNA"", ""PENOL"", ""PLAYAS"", ""PORCE II"", ""PORCE III"", ""PRADO"", ""PUNCHINA"", ""RIOGRANDE2""]",10,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2025-02-11__2025-03-12__b003,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2025-02-11,2025-03-12,"[""SALVAJINA"", ""SAN LORENZO"", ""TOPOCORO"", ""TRONERAS"", ""URRA1""]",5,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2025-03-13__2025-04-11__b001,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2025-03-13,2025-04-11,"[""AGREGADO BOGOTA"", ""ALTOANCHICAYA"", ""AMANI"", ""BETANIA"", ""CALIMA1"", ""CHUZA"", ""EL QUIMBO"", ""ESMERALDA"", ""FLORIDA II"", ""GUAVIO""]",10,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2025-03-13__2025-04-11__b002,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2025-03-13,2025-04-11,"[""ITUANGO"", ""MIRAFLORES"", ""MUNA"", ""PENOL"", ""PLAYAS"", ""PORCE II"", ""PORCE III"", ""PRADO"", ""PUNCHINA"", ""RIOGRANDE2""]",10,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2025-03-13__2025-04-11__b003,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2025-03-13,2025-04-11,"[""SALVAJINA"", ""SAN LORENZO"", ""TOPOCORO"", ""TRONERAS"", ""URRA1""]",5,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2025-04-12__2025-05-11__b001,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2025-04-12,2025-05-11,"[""AGREGADO BOGOTA"", ""ALTOANCHICAYA"", ""AMANI"", ""BETANIA"", ""CALIMA1"", ""CHUZA"", ""EL QUIMBO"", ""ESMERALDA"", ""FLORIDA II"", ""GUAVIO""]",10,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2025-04-12__2025-05-11__b002,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2025-04-12,2025-05-11,"[""ITUANGO"", ""MIRAFLORES"", ""MUNA"", ""PENOL"", ""PLAYAS"", ""PORCE II"", ""PORCE III"", ""PRADO"", ""PUNCHINA"", ""RIOGRANDE2""]",10,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2025-04-12__2025-05-11__b003,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2025-04-12,2025-05-11,"[""SALVAJINA"", ""SAN LORENZO"", ""TOPOCORO"", ""TRONERAS"", ""URRA1""]",5,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2025-05-12__2025-06-10__b001,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2025-05-12,2025-06-10,"[""AGREGADO BOGOTA"", ""ALTOANCHICAYA"", ""AMANI"", ""BETANIA"", ""CALIMA1"", ""CHUZA"", ""EL QUIMBO"", ""ESMERALDA"", ""FLORIDA II"", ""GUAVIO""]",10,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2025-05-12__2025-06-10__b002,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2025-05-12,2025-06-10,"[""ITUANGO"", ""MIRAFLORES"", ""MUNA"", ""PENOL"", ""PLAYAS"", ""PORCE II"", ""PORCE III"", ""PRADO"", ""PUNCHINA"", ""RIOGRANDE2""]",10,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2025-05-12__2025-06-10__b003,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2025-05-12,2025-06-10,"[""SALVAJINA"", ""SAN LORENZO"", ""TOPOCORO"", ""TRONERAS"", ""URRA1""]",5,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2025-06-11__2025-07-10__b001,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2025-06-11,2025-07-10,"[""AGREGADO BOGOTA"", ""ALTOANCHICAYA"", ""AMANI"", ""BETANIA"", ""CALIMA1"", ""CHUZA"", ""EL QUIMBO"", ""ESMERALDA"", ""FLORIDA II"", ""GUAVIO""]",10,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2025-06-11__2025-07-10__b002,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2025-06-11,2025-07-10,"[""ITUANGO"", ""MIRAFLORES"", ""MUNA"", ""PENOL"", ""PLAYAS"", ""PORCE II"", ""PORCE III"", ""PRADO"", ""PUNCHINA"", ""RIOGRANDE2""]",10,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2025-06-11__2025-07-10__b003,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2025-06-11,2025-07-10,"[""SALVAJINA"", ""SAN LORENZO"", ""TOPOCORO"", ""TRONERAS"", ""URRA1""]",5,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2025-07-11__2025-08-09__b001,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2025-07-11,2025-08-09,"[""AGREGADO BOGOTA"", ""ALTOANCHICAYA"", ""AMANI"", ""BETANIA"", ""CALIMA1"", ""CHUZA"", ""EL QUIMBO"", ""ESMERALDA"", ""FLORIDA II"", ""GUAVIO""]",10,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2025-07-11__2025-08-09__b002,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2025-07-11,2025-08-09,"[""ITUANGO"", ""MIRAFLORES"", ""MUNA"", ""PENOL"", ""PLAYAS"", ""PORCE II"", ""PORCE III"", ""PRADO"", ""PUNCHINA"", ""RIOGRANDE2""]",10,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2025-07-11__2025-08-09__b003,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2025-07-11,2025-08-09,"[""SALVAJINA"", ""SAN LORENZO"", ""TOPOCORO"", ""TRONERAS"", ""URRA1""]",5,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2025-08-10__2025-09-08__b001,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2025-08-10,2025-09-08,"[""AGREGADO BOGOTA"", ""ALTOANCHICAYA"", ""AMANI"", ""BETANIA"", ""CALIMA1"", ""CHUZA"", ""EL QUIMBO"", ""ESMERALDA"", ""FLORIDA II"", ""GUAVIO""]",10,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2025-08-10__2025-09-08__b002,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2025-08-10,2025-09-08,"[""ITUANGO"", ""MIRAFLORES"", ""MUNA"", ""PENOL"", ""PLAYAS"", ""PORCE II"", ""PORCE III"", ""PRADO"", ""PUNCHINA"", ""RIOGRANDE2""]",10,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2025-08-10__2025-09-08__b003,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2025-08-10,2025-09-08,"[""SALVAJINA"", ""SAN LORENZO"", ""TOPOCORO"", ""TRONERAS"", ""URRA1""]",5,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2025-09-09__2025-10-08__b001,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2025-09-09,2025-10-08,"[""AGREGADO BOGOTA"", ""ALTOANCHICAYA"", ""AMANI"", ""BETANIA"", ""CALIMA1"", ""CHUZA"", ""EL QUIMBO"", ""ESMERALDA"", ""FLORIDA II"", ""GUAVIO""]",10,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2025-09-09__2025-10-08__b002,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2025-09-09,2025-10-08,"[""ITUANGO"", ""MIRAFLORES"", ""MUNA"", ""PENOL"", ""PLAYAS"", ""PORCE II"", ""PORCE III"", ""PRADO"", ""PUNCHINA"", ""RIOGRANDE2""]",10,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2025-09-09__2025-10-08__b003,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2025-09-09,2025-10-08,"[""SALVAJINA"", ""SAN LORENZO"", ""TOPOCORO"", ""TRONERAS"", ""URRA1""]",5,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2025-10-09__2025-11-07__b001,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2025-10-09,2025-11-07,"[""AGREGADO BOGOTA"", ""ALTOANCHICAYA"", ""AMANI"", ""BETANIA"", ""CALIMA1"", ""CHUZA"", ""EL QUIMBO"", ""ESMERALDA"", ""FLORIDA II"", ""GUAVIO""]",10,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2025-10-09__2025-11-07__b002,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2025-10-09,2025-11-07,"[""ITUANGO"", ""MIRAFLORES"", ""MUNA"", ""PENOL"", ""PLAYAS"", ""PORCE II"", ""PORCE III"", ""PRADO"", ""PUNCHINA"", ""RIOGRANDE2""]",10,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2025-10-09__2025-11-07__b003,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2025-10-09,2025-11-07,"[""SALVAJINA"", ""SAN LORENZO"", ""TOPOCORO"", ""TRONERAS"", ""URRA1""]",5,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2025-11-08__2025-12-07__b001,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2025-11-08,2025-12-07,"[""AGREGADO BOGOTA"", ""ALTOANCHICAYA"", ""AMANI"", ""BETANIA"", ""CALIMA1"", ""CHUZA"", ""EL QUIMBO"", ""ESMERALDA"", ""FLORIDA II"", ""GUAVIO""]",10,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
capacidad_util_energia_embalse__2025-11-08__2025-12-07__b002,capacidad_util_energia_embalse,CapaUtilDiarEner,Embalse,DailyEntities,https://servapibi.xm.com.co/daily,2025-11-08,2025-12-07,"[""ITUANGO"", ""MIRAFLORES"", ""MUNA"", ""PENOL"", ""PLAYAS"", ""PORCE II"", ""PORCE III"", ""PRADO"", ""PUNCHINA"", ""RIOGRANDE2""]",10,data/raw/xm/embalses/capacidad_util_energia_embalse,kWh,diaria,America/Bogota; confirmar contra respuesta XM
